"Object ID",Name,Aliases,"Form of creative work - Object ID","Wikidata QID","IMSLP ID","VIAF ID","CPDL ID","composer - Object ID","arranger - Object ID","based on - Object ID"
16002451,"Symphony No. 2, Op. 17",,15990594,Q210585,"Symphony No.2, Op.17 (Tchaikovsky, Pyotr)",300858500,,16002450,,
16002443,"Miroirs, M.43",,16002141,Q770354,"Miroirs, M.43 (Ravel, Maurice)",185362313,,15996101,,
16002434,"Symphony No.86 in D major, Hob.I:86",,15990594,Q273132,"Symphony No.86 in D major, Hob.I:86 (Haydn, Joseph)",176398844,,15995907,,
16002432,"La valse, M.72",,15998750,Q776559,"La valse, M.72 (Ravel, Maurice)",183881641,,15996101,,
16002431,"Images, Book 2",,16002141,Q1132712,"Images, 2ème série (Debussy, Claude)",178572051,,15996102,,
16002431,"Images, Book 2",,15990698,Q1132712,"Images, 2ème série (Debussy, Claude)",178572051,,15996102,,
16002421,Messiah,,15990628,Q207732,"Messiah, HWV 56 (Handel, George Frideric)",175149282,,15995683,,
16002419,"Ave Maria",,15990634,Q790310,"Ave Maria, CG 89 (Gounod, Charles)",186237080,,15996131,,
16002419,"Ave Maria",,15990634,Q790310,"Ave Maria, CG 89 (Gounod, Charles)",186237080,,15996220,,
16002414,"Pietà, Signore",,15998774,Q11499275,"Pietà,_Signore_(Anonymous)",,,15996251,16002413,
16002414,"Pietà, Signore",,15998774,Q11499275,"Pietà,_Signore_(Anonymous)",,,15996251,15995756,
16002414,"Pietà, Signore",,15998762,Q11499275,"Pietà,_Signore_(Anonymous)",,,15996251,16002413,
16002414,"Pietà, Signore",,15998762,Q11499275,"Pietà,_Signore_(Anonymous)",,,15996251,15995756,
16002384,"Symphony No. 2",,15990594,Q210549,"Symphony No.2 (Mahler, Gustav)",183672696,,16002378,,
16002379,"Symphony No. 1",,15990594,Q163553,"Symphony No.1 (Mahler, Gustav)",181843157,,16002378,,
16002376,"Kol Nidrei",,,Q1591340,"Kol Nidrei, Op.47 (Bruch, Max)",179502661,,16002375,,
16002374,"The Carnival of the Animals",,15990651,Q941724,"Le carnaval des animaux (Saint-Saëns, Camille)",177405837,,15996054,,
16002374,"The Carnival of the Animals",,15990698,Q941724,"Le carnaval des animaux (Saint-Saëns, Camille)",177405837,,15996054,,
16002371,"Nocturnes, Op. 9",,15990596,Q1140459,"Nocturnes, Op.9 (Chopin, Frédéric)",174015807,,15995992,15996002,
16002371,"Nocturnes, Op. 9",,16002141,Q1140459,"Nocturnes, Op.9 (Chopin, Frédéric)",174015807,,15995992,15996002,
16002364,Kinderszenen,,16002141,Q1569982,"Kinderszenen, Op.15 (Schumann, Robert)",174865068,,,,
16002355,"Berceuse, Op. 16",,15990624,Q55605233,"Berceuse,_Op.16_(Fauré,_Gabriel)",181652665,,,,
16002142,"Six moments musicaux",,16002141,Q1257344,"Moments_Musicaux,_D.780_(Schubert,_Franz)",,,,,
16002126,"Italian Concerto",,15998779,Q2293299,"Italienisches_Konzert,_BWV_971_(Bach,_Johann_Sebastian)",183832488,,,,
16002124,"Die Kunst der Fuge",,15998778,Q465878,"Die_Kunst_der_Fuge,_BWV_1080_(Bach,_Johann_Sebastian)",180226540,,,,
16002120,"Harpsichord Concerto No.1 in D minor, BWV 1052",,15998775,Q11915166,"Harpsichord_Concerto_No.1_in_D_minor,_BWV_1052_(Bach,_Johann_Sebastian)",183048884,,,,
16002119,"L'art de toucher le clavecin",,15990599,Q3817964,"L'Art de toucher le clavecin (Couperin, François)",185250979,,15996255,,
16002119,"L'art de toucher le clavecin",,15998771,Q3817964,"L'Art de toucher le clavecin (Couperin, François)",185250979,,15996255,,
16002118,"The Well-Tempered Clavier",,15998776,Q211971,"Das wohltemperierte Klavier I, BWV 846-869 (Bach, Johann Sebastian)",383145911073927060072,,15996220,15996006,
16002118,"The Well-Tempered Clavier",,15998776,Q211971,"Das wohltemperierte Klavier I, BWV 846-869 (Bach, Johann Sebastian)",383145911073927060072,,15996220,15996020,
16002118,"The Well-Tempered Clavier",,15998776,Q211971,"Das wohltemperierte Klavier I, BWV 846-869 (Bach, Johann Sebastian)",383145911073927060072,,15996220,15996041,
16002118,"The Well-Tempered Clavier",,15998776,Q211971,"Das wohltemperierte Klavier I, BWV 846-869 (Bach, Johann Sebastian)",383145911073927060072,,15996220,15996005,
16002118,"The Well-Tempered Clavier",,15998776,Q211971,"Das wohltemperierte Klavier I, BWV 846-869 (Bach, Johann Sebastian)",383145911073927060072,,15996220,15996025,
16002118,"The Well-Tempered Clavier",,15998776,Q211971,"Das wohltemperierte Klavier I, BWV 846-869 (Bach, Johann Sebastian)",383145911073927060072,,15996220,16004004,
16002118,"The Well-Tempered Clavier",,15990688,Q211971,"Das wohltemperierte Klavier I, BWV 846-869 (Bach, Johann Sebastian)",383145911073927060072,,15996220,15996006,
16002118,"The Well-Tempered Clavier",,15990688,Q211971,"Das wohltemperierte Klavier I, BWV 846-869 (Bach, Johann Sebastian)",383145911073927060072,,15996220,15996020,
16002118,"The Well-Tempered Clavier",,15990688,Q211971,"Das wohltemperierte Klavier I, BWV 846-869 (Bach, Johann Sebastian)",383145911073927060072,,15996220,15996041,
16002118,"The Well-Tempered Clavier",,15990688,Q211971,"Das wohltemperierte Klavier I, BWV 846-869 (Bach, Johann Sebastian)",383145911073927060072,,15996220,15996005,
16002118,"The Well-Tempered Clavier",,15990688,Q211971,"Das wohltemperierte Klavier I, BWV 846-869 (Bach, Johann Sebastian)",383145911073927060072,,15996220,15996025,
16002118,"The Well-Tempered Clavier",,15990688,Q211971,"Das wohltemperierte Klavier I, BWV 846-869 (Bach, Johann Sebastian)",383145911073927060072,,15996220,16004004,
16002117,"Orfeo ed Euridice",,15998739,Q723776,"Orfeo ed Euridice, Wq.30 (Gluck, Christoph Willibald)",177820918,,15995954,,
16002114,"Scipione, HWV 20",,,Q1633345,"Publio Cornelio Scipione, HWV 20 (Handel, George Frideric)",174951550,,15995683,,
16002112,"Lascia ch'io pianga",,15998774,Q3359421,"Rinaldo, HWV 7b (Handel, George Frideric)",177844989,,15995683,,
16002062,"Crux fidelis",,15998773,Q1739386,,202972976,,,,
16002047,"Il ritorno d'Ulisse in patria",,,Q907047,"Il ritorno d'Ulisse in patria, SV 325 (Monteverdi, Claudio)",181035263,,15996130,15996023,
16002041,"Le Huron",,,Q6507076,"Le_Huron_(Grétry,_André_Ernest_Modeste)",180576908,,,,
16002040,"Le roi et le fermier",,,Q3226595,"Le_roi_et_le_fermier_(Monsigny,_Pierre-Alexandre)",176383434,,,,
16002038,"Piano Trio No. 5",,15998766,Q104332675,,175601392,,,,
16002037,"Kegelstatt Trio",,,Q600378,"Trio_in_E-flat_major,_K.498_(Mozart,_Wolfgang_Amadeus)",177810491,,,,
16002036,"Sonata for Keyboard Four-hands in F major",,15998767,Q31745949,"Sonata_for_Piano_Four-Hands_in_F_major,_K.497_(Mozart,_Wolfgang_Amadeus)",178833354,,,,
16002035,"Piano Trio No. 2",,15998766,Q104331685,"Piano_Trio_in_G_major,_K.496_(Mozart,_Wolfgang_Amadeus)",174389843,,,,
16002034,"Violin Sonata No. 32",,15998765,Q3133281,"Violin_Sonata_in_B-flat_major,_K.454_(Mozart,_Wolfgang_Amadeus)",,,,,
16002033,"Violin Sonata No. 28",,15998765,Q550350,"Violin_Sonata_in_E-flat_major,_K.380/374f_(Mozart,_Wolfgang_Amadeus)",,,,,
16002032,"Violin Sonata No. 26",,15998765,Q9078888,"Violin_Sonata_in_B-flat_major,_K.378/317d_(Mozart,_Wolfgang_Amadeus)",174591784,,,,
16002014,"Ricercari sopra li tuoni",,15990676,Q124310868,"Ricercari sopra li tuoni (Palestrina, Giovanni Pierluigi da)",181652715,,15996128,15996127,
16002014,"Ricercari sopra li tuoni",,15990676,Q124310868,"Ricercari sopra li tuoni (Palestrina, Giovanni Pierluigi da)",181652715,,15996205,15996127,
16002011,Miserere,,15990675,Q124310738,"Miserere (Bai, Tommaso)",178262927,,15996203,,
16002008,"Psalmi Davidis poenitentiales",,,Q124310419,,180640326,,,,
16002006,"Magnificat a 8",,15998759,Q124310320,,174026903,,,,
16002004,"Missa ad fugam",,15998737,Q124310249,,196879792,,,,
16002003,"Alla riva del Tebro, IGP 515",,15990663,Q124310195,,182730652,,15996128,15995756,
16002003,"Alla riva del Tebro, IGP 515",,15990663,Q124310195,,182730652,,15996128,15996152,
16002002,"Pleni sunt coeli",,15998737,Q124310170,,179466810,,,,
16001997,"Zum Großadmiral",,,Q96213273,,5417157470205522640005,,,,
16001995,Zoroastre,,,Q3576117,"Zoroastre,_RCT_62_(Rameau,_Jean-Philippe)",292629388,,,,
16001994,"Zoraida di Granata",,,Q911022,,175635771,,,,
16001988,Zenobia,,,Q39079239,"Zenobia_(Hasse,_Johann_Adolph)",,,,,
16001981,"Zemire und Azor",,,Q40697287,,295713504,,,,
16001980,"Zémire et Azor",,,Q684721,"Zémire_et_Azor_(Grétry,_André_Ernest_Modeste)",3547147270552835700005,,,,
16001979,Zelmira,,,Q1050075,"Zelmira_(Rossini,_Gioacchino)",181834098,,,,
16001978,"Zehn Mädchen und kein Mann",,,Q182891,"Zehn_Mädchen_und_kein_Mann_(Suppé,_Franz_von)",179854246,,,,
16001975,"Zar und Zimmermann",,,Q147594,"Zar_und_Zimmermann_(Lortzing,_Albert)",175405482,,,,
16001974,"Zaporozhets za Dunayem",,,Q4186875,"Zaporozhets_za_Dunayem_(Hulak-Artemovsky,_Semen)",186154380920430290297,,,,
16001972,Zanaida,,,Q3574742,,180449436,,,,
16001971,Zampa,,,Q145935,"Zampa_(Hérold,_Ferdinand)",175992477,,,,
16001970,Zaïs,,,Q3574987,"Zaïs,_RCT_60_(Rameau,_Jean-Philippe)",184521980,,,,
16001967,Zaira,,,Q144419,"Zaira (Bellini, Vincenzo)",177256643,,,,
16001966,Zaide,,15990595,Q144314,"Zaide,_K.344/336b_(Mozart,_Wolfgang_Amadeus)",174586588,,,,
16001960,"your angry mom",,,Q362014,,2815147270549735700007,,,,
16001956,"William Tell",,,Q729659,"Guillaume_Tell_(Rossini,_Gioacchino)",175649043,,,,
16001955,"Wiener Blut",,,Q1931598,"Wiener_Blut,_Op.354_(Strauss_Jr.,_Johann)",185357868,,,,
16001954,Whittington,,,Q3567820,"Whittington_(Offenbach,_Jacques)",,,,,
16001952,Werther,,,Q926468,"Werther_(Massenet,_Jules)",183148489,,,,
16001950,Waldmeister,,,Q7961534,"Waldmeister_(Strauss_Jr.,_Johann)",204618021,,,,
16001943,Virginia,,,Q3820061,"Virginia_(Mercadante,_Saverio)",305362310,,,,
16001937,Vert-Vert,,,Q3556194,"Vert-Vert_(Offenbach,_Jacques)",,,,,
16001935,"Verbum nobile",,,Q7920996,,250251095,,,,
16001934,"Vent du soir",,,Q15991011,"Vent_du_soir_(Offenbach,_Jacques)",,,,,
16001931,Vanda,,,Q2547832,,263962221,,,,
16001926,"Vakula the Smith",,,Q630941,"Vakula_the_Smith,_Op.14_(Tchaikovsky,_Pyotr)",,,,,
16001924,Uthal,,,Q7902683,"Uthal_(Méhul,_Etienne_Nicolas)",177035991,,,,
16001922,"Une folie",,,Q85811948,"Une_folie_(Méhul,_Etienne_Nicolas)",183858442,,,,
16001921,"Une demoiselle en loterie",,,Q7884111,"Une_demoiselle_en_loterie_(Offenbach,_Jacques)",200816589,,,,
16001920,Undine,,,Q2492973,,174937993,,,,
16001919,Undine,,,Q2492975,,268661343,,,,
16001918,Undina,,,Q2669410,"Undina_(Tchaikovsky,_Pyotr)",180297705,,,,
16001917,"Una vieja",,,Q58822688,"Una_vieja_(Gaztambide,_Joaquín)",178194901,,,,
16001910,"Una cosa rara",,,Q3781653,"Una_cosa_rara_(Martín_y_Soler,_Vicente)",180043227,,,,
16001901,"Un pleito",,,Q58839360,"Un_pleito_(Gaztambide,_Joaquín)",174585003,,,,
16001897,"Un mari à la porte",,,Q1304417,"Un_mari_à_la_porte_(Offenbach,_Jacques)",204605914,,,,
16001896,"Un giorno di regno",,,Q470932,"Un_giorno_di_regno_(Verdi,_Giuseppe)",182667273,,,,
16001890,"Un ballo in maschera",,,Q221757,"Un_ballo_in_maschera_(Verdi,_Giuseppe)",310639760,,,,
16001883,"Ugo, conte di Parigi",,,Q755439,"Ugo,_Conte_di_Parigi_(Donizetti,_Gaetano)",183493297,,,,
16001880,"Tutti in maschera",,,Q7857015,,184290552,,,,
16001877,"Tromb-al-ca-zar, ou Les criminels dramatiques",,,Q7845310,"Tromb-al-ca-zar_(Offenbach,_Jacques)",,,,,
16001876,"Tristan und Isolde",,15998755,Q1324254,"Tristan_und_Isolde,_WWV_90_(Wagner,_Richard)",180184935,,,,
16001874,"Trial by Jury",,,Q250903,"Trial_by_Jury_(Sullivan,_Arthur)",186103843,,,,
16001873,"Torvaldo e Dorliska",,,Q1050791,"Torvaldo_e_Dorliska_(Rossini,_Gioacchino)",173830377,,,,
16001872,"Torquato Tasso",,,Q520950,"Torquato_Tasso_(Donizetti,_Gaetano)",185472975,,,,
16001871,Tolomeo,,,Q1419468,"Tolomeo,_re_d'Egitto,_HWV_25_(Handel,_George_Frideric)",176668124,,,,
16001869,"Titon et l'Aurore",,,Q7810219,"Titon_et_l'Aurore,_Op.7_(Mondonville,_Jean-Joseph_Cassanéa_de)",305991492,,,,
16001867,"Tito Manlio",,,Q5231794,"Tito_Manlio,_RV_738_(Vivaldi,_Antonio)",184542642,,,,
16001864,Tigrane,,,Q7801694,"Tigrane_(Scarlatti,_Alessandro)",186150502,,,,
16001863,Tieteberga,,,Q7801148,"Tieteberga,_RV_737_(Vivaldi,_Antonio)",8283166063402080560000,,,,
16001862,"Tibulle et Délie",,,Q81534762,,180574489,,,,
16001859,"The Voyevoda",,,Q2618565,"The_Voyevoda_(opera),_Op.3_(Tchaikovsky,_Pyotr)",174968667,,,,
16001854,"The Two Widows",,,Q232134,,179630243,,,,
16001853,"The Tsar's Bride",,,Q900225,"The_Tsar's_Bride_(Rimsky-Korsakov,_Nikolay)",185305670,,,,
16001848,"The Tempest",,,Q10577168,,182862807,,,,
16001847,"The Tales of Hoffmann",,,Q335012,"Les_contes_d'Hoffmann_(Offenbach,_Jacques)",177232402,,,,
16001843,"The Stone Guest",,,Q468343,"The_Stone_Guest_(Dargomyzhsky,_Aleksandr)",180635899,,,,
16001841,"The Sorcerer",,,Q3989381,"The_Sorcerer_(Sullivan,_Arthur)",,,,,
16001840,"The Snow Maiden",,,Q1039069,"The_Snow_Maiden_(opera)_(Rimsky-Korsakov,_Nikolay)",,,,,
16001839,"The Sleeping Beauty",,15990607,Q838051,"The_Sleeping_Beauty_(ballet),_Op.66_(Tchaikovsky,_Pyotr)",177018667,,,,
16001836,"The Secret",,,Q1167948,,185117800,,,,
16001832,"The Robbers",,,Q3790569,"I_briganti_(Mercadante,_Saverio)",177979701,,,,
16001831,"The Reward",,15998745,Q26898923,"Nadgroda_(Kurpiński,_Karol)",,,,,
16001829,"The Queen of Spades",,,Q221047,"The_Queen_of_Spades,_Op.68_(Tchaikovsky,_Pyotr)",182303831,,,,
16001828,"The Princess of Trébizonde",,,Q3211940,"La_princesse_de_Trébizonde_(Offenbach,_Jacques)",185211173,,,,
16001827,"The Power of the Fiend",,,Q7482811,"The_Power_of_the_Fiend_(Serov,_Aleksandr)",,,,,
16001825,"The Pirates of Penzance",,,Q1215463,"The_Pirates_of_Penzance_(Sullivan,_Arthur)",184280912,,,,
16001822,"The Pearl Fishers",,,Q56159,"Les_pêcheurs_de_perles_(Bizet,_Georges)",295234551,,,,
16001819,"The Oprichnik",,,Q2415134,"The_Oprichnik_(Tchaikovsky,_Pyotr)",183670473,,,,
16001815,"The Noblewoman Vera Sheloga",,,Q301608,"The_Noblewoman_Vera_Sheloga,_Op.54_(Rimsky-Korsakov,_Nikolay)",181878212,,,,
16001809,"The Mikado",,,Q1195818,"The_Mikado_(Sullivan,_Arthur)",2311147270547335700006,,,,
16001808,"The Merry Wives of Windsor",,,Q615663,"The_Merry_Wives_of_Windsor_(Nicolai,_Otto)",182661787,,,,
16001806,"The Marriage of Figaro",,15998739,Q201873,"Le_nozze_di_Figaro,_K.492_(Mozart,_Wolfgang_Amadeus)",308699110,,15995920,,
16001805,"The Mandarin's Son",,,Q11341592,"The_Mandarin%27s_Son_(Cui,_César)",,,,,
16001804,"The Maid of Pskov",,,Q470870,"The_Maid_of_Pskov_(opera)_(Rimsky-Korsakov,_Nikolay)",186725717,,,,
16001803,"The Maid of Orleans",,,Q785557,"The_Maid_of_Orleans_(Tchaikovsky,_Pyotr)",305991474,,,,
16001801,"The Magic Flute",,15998739,Q5064,"Die Zauberflöte, K.620 (Mozart, Wolfgang Amadeus)",176580465,,15995920,15995910,
16001799,"The Kiss",,,Q1195062,,182319169,,,,
16001796,"The Jacobin",,,Q1194594,"The_Jacobin,_Op.84_(Dvořák,_Antonín)",,,,,
16001792,"The Haunted Manor",,,Q468161,,179083585,,,,
16001791,"The Gypsy Baron",,,Q464511,"Der_Zigeunerbaron_(Strauss_Jr.,_Johann)",,,,,
16001789,"The Gondoliers",,15998740,Q3987314,,177807927,,,,
16001788,"The Geisha",,,Q1212880,,174658587,,,,
16001784,"The Flying Dutchman",,,Q114640,"Der_fliegende_Holländer,_WWV_63_(Wagner,_Richard)",181785317,,,,
16001767,"The Enchantress",,,Q477837,"The_Enchantress_(Tchaikovsky,_Pyotr)",185476528,,,,
16001759,"The Dragon of Wantley",,,Q54996256,,182479562,,,,
16001753,"The Devil's Wall",,,Q1216736,,179626530,,,,
16001749,"The Devil and Kate",,,Q1216733,,178230773,,,,
16001746,"The Demon",,,Q2623107,"The_Demon_(Rubinstein,_Anton)",183451088,,,,
16001704,"The Bohemian Girl",,,Q3986042,"The_Bohemian_Girl_(Balfe,_Michael_William)",185892460,,,,
16001696,"The Beginning of a Romance",,,Q3401137,,176377145,,,,
16001681,"Thamos, King of Egypt",,,Q1782024,"Thamos,_König_in_Ägypten,_K.345/336a_(Mozart,_Wolfgang_Amadeus)",180561030,,,,
16001680,Thaïs,,,Q1144467,"Thaïs_(Massenet,_Jules)",178606563,,,,
16001678,Teseo,,,Q1419652,"Teseo,_HWV_9_(Handel,_George_Frideric)",176445078,,,,
16001677,Terpsicore,,15998744,Q25259056,"Il_pastor_fido,_HWV_8b/c_(Handel,_George_Frideric)",186031281,,,,
16001672,Temistocle,,,Q1618696,"Temistocle,_W.G.8_(Bach,_Johann_Christian)",307291684,,,,
16001669,Telemaco,,,Q1393328,"Telemaco_(Scarlatti,_Alessandro)",178072295,,,,
16001665,Tassilone,,,Q1237460,,179982648,,,,
16001662,Tarare,,,Q358101,"Tarare_(Salieri,_Antonio)",202977890,,,,
16001661,Tannhäuser,,,Q560619,"Tannhäuser,_WWV_70_(Wagner,_Richard)",316757494,,,,
16001659,Tancredi,,15998739,Q911443,"Tancredi_(Rossini,_Gioacchino)",176586749,,15995912,16003998,
16001656,Tamerlano,,,Q2164275,"Tamerlano,_HWV_18_(Handel,_George_Frideric)",175755443,,,,
16001654,"Swan Lake",,,Q199786,"Swan_Lake_(ballet),_Op.20_(Tchaikovsky,_Pyotr)",177215768,,,,
16001653,"Superstition, or Krakovians and Mountaineers",,,Q26884603,"Zabobon,_czyli_Krakowiacy_i_Górale_(Kurpiński,_Karol)",,,,,
16001651,Stratonice,,,Q7622229,"Stratonice_(Méhul,_Etienne_Nicolas)",183287575,,,,
16001648,Stiffelio,,,Q371584,"Stiffelio_(Verdi,_Giuseppe)",179384820,,,,
16001642,Sosarme,,,Q1419474,"Sosarme,_re_di_Media,_HWV_30_(Handel,_George_Frideric)",176477167,,,,
16001635,Solimano,,,Q2298856,,186144898714450291065,,,,
16001620,Siroe,,,Q1719887,"Siroe,_re_di_Persia,_HWV_24_(Handel,_George_Frideric)",180797489,,,,
16001617,Simplicius,,15998745,Q7520934,,184141587,,,,
16001616,"Simon Boccanegra",,,Q548161,"Simon_Boccanegra_(Verdi,_Giuseppe)",295095035,,,,
16001614,Silvano,,,Q908276,"Silvano_(Mascagni,_Pietro)",174148795,,,,
16001613,Silvana,,,Q834218,,185484295,,,,
16001612,Silvain,,,Q48727334,,178158994,,,,
16001611,Silla,,,Q1630580,"Silla,_HWV_10_(Handel,_George_Frideric)",181074295,,,,
16001610,Sigurd,,,Q3483734,"Sigurd_(Reyer,_Ernest)",178075884,,,,
16001608,Sigismondo,,,Q1038427,"Sigismondo_(Rossini,_Gioacchino)",178400402,,,,
16001606,Siegfried,,,Q333146,"Siegfried,_WWV_86C_(Wagner,_Richard)",316757475,,,,
16001605,"Si j'étais roi",,,Q1032199,"Si_j'étais_roi_(Adam,_Adolphe)",54145003740161340822,,,,
16001602,Serse,,,Q1069133,"Serse,_HWV_40_(Handel,_George_Frideric)",184446027,,,,
16001598,"Ser Marcantonio",,,Q16601642,"Ser_Marcantonio_(Pavesi,_Stefano)",187404750,,,,
16001594,"Semiramide riconosciuta",,,Q3478440,,186336996,,,,
16001593,"Semiramide riconosciuta",,,Q6124867,"Semiramide_(Vinci,_Leonardo)",,,,,
16001591,"Semiramide riconosciuta",,,Q6124857,"Semiramide_riconosciuta_(Lampugnani,_Giovanni_Battista)",,,,,
16001589,"Semiramide riconosciuta",,,Q6124852,"Semiramide_riconosciuta_(Hasse,_Johann_Adolph)",,,,,
16001577,Semiramide,,,Q3955083,"Semiramide,_RV_733_(Vivaldi,_Antonio)",306355861,,,,
16001576,Semiramide,,15998739,Q900744,"Semiramide (Rossini, Gioacchino)",186693749,,15995912,,
16001572,"Scylla et Glaucus",,,Q1411873,,176073332,,,,
16001567,Scanderbeg,,,Q2617108,"Scanderbeg,_RV_732_(Vivaldi,_Antonio)",,,,,
16001561,Šárka,,,Q3486930,"Šárka,_Op.51_(Fibich,_Zdeněk)",219172957,,,,
16001558,Sarastro,,,Q2224578,,207955211,,,,
16001556,"Sancia di Castiglia",,,Q847087,,179939120,,,,
16001555,"Samson and Delilah",,,Q753152,"Samson_et_Dalila,_Op.47_(Saint-Saëns,_Camille)",176520928,,,,
16001549,Saïs,,,Q106065215,,294749478,,,,
16001547,Saffò,,,Q7398751,"Saffo_(Pacini,_Giovanni)",311581976,,,,
16001545,Sadko,,,Q910567,"Sadko_(opera)_(Rimsky-Korsakov,_Nikolay)",186576290,,,,
16001540,"Ruslan and Lyudmila",,,Q522408,"Ruslan_and_Lyudmila_(Glinka,_Mikhail)",444150323915909972610,,,,
16001539,Rusalka,,,Q729709,"Rusalka_(Dargomyzhsky,_Aleksandr)",176235468,,,,
16001537,Ruddigore,,,Q1091683,,182665848,,,,
16001531,"Rosmonda d'Inghilterra",,,Q769645,,179823324,,,,
16001530,Rosmira,,,Q3941553,"Rosmira,_RV_731_(Vivaldi,_Antonio)",181699305,,,,
16001528,"Rosilena ed Oronta",,,Q10364635,"Rosilena_ed_Oronta,_RV_730_(Vivaldi,_Antonio)",,,,,
16001527,"Rose et Colas",,,Q3442431,"Rose_et_Colas_(Monsigny,_Pierre-Alexandre)",186834496,,,,
16001526,Rosamunde,,,Q48968977,,178004139,,,,
16001519,"Romilda e Costanza",,,Q3441226,,185128681,,,,
16001516,"Roméo et Juliete",,,Q918714,"Roméo_et_Juliette_(Gounod,_Charles)",179421646,,,,
16001512,Roland,,,Q7360143,,184522904,,,,
16001511,Rogneda,,,Q8012109,"Rogneda_(Serov,_Aleksandr)",137154381062030292709,,,,
16001510,"Roger de Flor",,,Q6111071,"Roger_de_Flor_(Chapí,_Ruperto)",174567964,,,,
16001506,Rodrigo,,,Q1576427,"Rodrigo,_HWV_5_(Handel,_George_Frideric)",186123695,,,,
16001503,Rodelinda,,,Q641095,"Rodelinda,_regina_de'_Longobardi,_HWV_19_(Handel,_George_Frideric)",181676425,,,,
16001502,"Robinson Crusoé",,,Q3106365,"Robinson_Crusoé_(Offenbach,_Jacques)",,,,,
16001498,"Roberto Devereux",,,Q672708,"Roberto_Devereux_(Donizetti,_Gaetano)",173843878,,,,
16001496,"Robert Bruce",,,Q2781904,,179909160,,,,
16001494,"Ritter Pázmán",,,Q2632179,"Ritter_Pásmán,_Op.441_(Strauss_Jr.,_Johann)",182684948,,,,
16001492,Rita,,,Q838597,"Rita_(Donizetti,_Gaetano)",178870523,,,,
16001488,Rinaldo,,,Q767249,"Rinaldo,_HWV_7a_(Handel,_George_Frideric)",175948084,,,,
16001487,Rigoletto,,,Q189234,"Rigoletto_(Verdi,_Giuseppe)",177752833,,,,
16001485,Rienzi,,,Q689441,"Rienzi,_WWV_49_(Wagner,_Richard)",316757381,,,,
16001483,"Richard Coeur-de-lion",,,Q766121,"Richard_Cœur-de-Lion_(Grétry,_André_Ernest_Modeste)",181829669,,,,
16001482,"Ricciardo e Zoraide",,,Q898892,"Ricciardo_e_Zoraide_(Rossini,_Gioacchino)",176609088,,,,
16001479,"Riccardo Primo",,,Q381391,"Riccardo_I,_ré_d'Inghilterra,_HWV_23_(Handel,_George_Frideric)",177336822,,,,
16001476,Renaud,,,Q3932846,"Renaud_(Sacchini,_Antonio)",293935644,,,,
16001471,Regina,,,Q1431923,,175634575,,,,
16001464,Raphael,,,Q4391003,"Raphael, Op.37 (Arensky, Anton)",,,,,
16001462,"Raoul Barbe-bleue",,,Q60834543,"Raoul_Barbe-bleue_(Grétry,_André_Ernest_Modeste)",174353672,,,,
16001459,Radamisto,,,Q1713359,"Radamisto,_HWV_12_(Handel,_George_Frideric)",184658532,,,,
16001371,Otello,,15998739,Q925332,"Otello_(Rossini,_Gioacchino)",181041398,,15995912,15995926,
16001161,Manon,,,Q842063,"Manon (Massenet, Jules)",185493912,,16002360,16002447,
16001120,"Lucia di Lammermoor",,,Q244209,"Lucia_di_Lammermoor_(Donizetti,_Gaetano)",184677829,,15995919,15996178,
16000971,"Le Mauvais-œil",,15998747,Q111287791,"Le_Mauvais_oeil_(Puget,_Loïsa)",,,15996175,16003991,
16000971,"Le Mauvais-œil",,15998739,Q111287791,"Le_Mauvais_oeil_(Puget,_Loïsa)",,,15996175,16003991,
16000934,"Le domino noir",,,Q255938,"Le domino noir (Auber, Daniel François Esprit)",185066815,,15995965,16002429,
16000920,"Le comte Ory",,15998739,Q734560,,179054812,,15995912,15996084,
16000908,"Le chalet",,15998740,Q2063125,"Le chalet (Adam, Adolphe)",186472815,,15995951,,
16000908,"Le chalet",,15998747,Q2063125,"Le chalet (Adam, Adolphe)",186472815,,15995951,,
16000908,"Le chalet",,15998739,Q2063125,"Le chalet (Adam, Adolphe)",186472815,,15995951,,
16000837,"La sonnambula",,,Q753123,"La_sonnambula_(Bellini,_Vincenzo)",183449087,,15995906,15995900,
16000800,"La reine de Chypre",,15998739,Q3185464,"La reine de Chypre (Halévy, Fromental)",173951247,,15995945,,
16000747,"La Juive",,15998739,Q339043,"La Juive (Halévy, Fromental)",185884936,,15995945,,
16000677,"La dame blanche",,,Q973780,"La_dame_blanche_(Boieldieu,_François_Adrien)",181446442,,15995952,15996070,
16000677,"La dame blanche",,,Q973780,"La_dame_blanche_(Boieldieu,_François_Adrien)",181446442,,15995952,15995596,
16000629,"La Cenerentola",,15998739,Q176700,"La_Cenerentola_(Rossini,_Gioacchino)",184580205,,15995912,16003998,
16000523,"L'inganno felice",,15998739,Q1051191,"L'inganno_felice_(Rossini,_Gioacchino)",174017130,,15995912,16003998,
16000345,"Iphigénie en Tauride",,,Q687822,"Iphigénie_en_Tauride,_Wq.46_(Gluck,_Christoph_Willibald)",176200696,,15995954,16002526,
16000345,"Iphigénie en Tauride",,,Q687822,"Iphigénie_en_Tauride,_Wq.46_(Gluck,_Christoph_Willibald)",176200696,,15995954,15996153,
16000236,"Il pirata",,,Q467292,"Il pirata (Bellini, Vincenzo)",247806623,,15995906,15996081,
