category,faam_property,type,value,label,base_url,qualifiers
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
statements,agent,statement,VZJo2QLa,Gregor Aichinger,,fkHJwpoD||
statements,agent,statement,6vGGSSEm,Tomás Luis de Victoria,,fkHJwpoD||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,6ng5YJy5,Charles Bordes,,45qo3Fj3||
statements,agent,statement,LaAgXzwK,Éditions Durand,,GBgJfRbK|GDeKaNeC|1893
statements,agent,statement,Vm3JWtge,Josquin des Prez,,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,,2ZAuwsSp||
statements,agent,statement,6jjjeotd,Felice Anerio,,fkHJwpoD||
